date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2010-06-28,85014A,0,511,8,342
2010-07-05,85014A,0,511,8,342
2010-07-12,85014A,0,511,8,342
2010-07-19,85014A,0,511,8,342
2010-07-26,85014A,0,511,8,342
2010-08-02,85014A,0,511,8,342
2010-08-09,85014A,0,511,8,342
2010-08-16,85014A,0,511,8,342
2010-08-23,85014A,0,511,8,342
2010-08-30,85014A,0,511,8,342
2010-09-06,85014A,0,511,8,342
2010-09-13,85014A,0,511,8,342
2010-09-20,85014A,0,511,8,342
2010-09-27,85014A,0,511,8,342
2010-10-04,85014A,0,511,8,342
2010-10-11,85014A,0,511,8,342
2010-10-18,85014A,0,511,8,342
2010-10-25,85014A,0,511,8,342
2010-11-01,85014A,0,511,8,342
2010-11-08,85014A,0,511,8,342
2010-11-15,85014A,0,511,8,342
2010-11-22,85014A,0,511,8,342
2010-11-29,85014A,0,511,8,342
2010-12-06,85014A,0,511,8,342
2010-12-13,85014A,0,511,8,342
2010-12-20,85014A,0,511,8,342
2010-12-27,85014A,0,511,8,342
2011-01-03,85014A,0,511,8,342
2011-01-10,85014A,0,511,8,342
2011-01-17,85014A,0,511,8,342
2011-01-24,85014A,0,511,8,342
2011-01-31,85014A,0,511,8,342
2011-02-07,85014A,0,511,8,342
2011-02-14,85014A,0,511,8,342
2011-02-21,85014A,0,511,8,342
2011-02-28,85014A,0,511,8,342
2011-03-07,85014A,0,511,8,342
2011-03-14,85014A,0,511,8,342
2011-03-21,85014A,0,511,8,342
2011-03-28,85014A,0,511,8,342
2011-04-04,85014A,0,511,8,342
2011-04-11,85014A,0,511,8,342
2011-04-18,85014A,0,511,8,342
2011-04-25,85014A,0,511,8,342
2011-05-02,85014A,0,511,8,342
2011-05-09,85014A,0,511,8,342
2011-05-16,85014A,0,511,8,342
2011-05-23,85014A,0,511,8,342
2011-05-30,85014A,0,511,8,342
2011-06-06,85014A,0,511,8,342
2011-06-13,85014A,0,511,8,342
2011-06-20,85014A,0,511,8,342
2011-06-27,85014A,0,511,8,342
2011-07-04,85014A,0,511,8,342
2011-07-11,85014A,0,511,8,342
2011-07-18,85014A,0,511,8,342
2011-07-25,85014A,0,511,8,342
2011-08-01,85014A,0,511,8,342
2011-08-08,85014A,0,511,8,342
2011-08-15,85014A,0,511,8,342
2011-08-22,85014A,0,511,8,342
2011-08-29,85014A,0,511,8,342
2011-09-05,85014A,0,511,8,342
2011-09-12,85014A,0,511,8,342
2011-09-19,85014A,0,511,8,342
2011-09-26,85014A,0,511,8,342
2011-10-03,85014A,0,511,8,342
2011-10-10,85014A,0,511,8,342
2011-10-17,85014A,0,511,8,342
2011-10-24,85014A,0,511,8,342
2011-10-31,85014A,0,511,8,342
2011-11-07,85014A,0,511,8,342
2011-11-14,85014A,0,511,8,342
2011-11-21,85014A,0,511,8,342
2011-11-28,85014A,0,511,8,342
2011-12-05,85014A,0,511,8,342
2009-12-07,85014B,0,538,7,334
2009-12-14,85014B,0,538,7,334
2009-12-21,85014B,0,538,7,334
2009-12-28,85014B,0,538,7,334
2010-01-04,85014B,0,538,7,334
2010-01-11,85014B,0,538,7,334
2010-01-18,85014B,0,538,7,334
2010-01-25,85014B,0,538,7,334
2010-02-01,85014B,0,538,7,334
2010-02-08,85014B,0,538,7,334
2010-02-15,85014B,0,538,7,334
2010-02-22,85014B,0,538,7,334
2010-03-01,85014B,0,538,7,334
2010-03-08,85014B,0,538,7,334
2010-03-15,85014B,0,538,7,334
2010-03-22,85014B,0,538,7,334
2010-03-29,85014B,0,538,7,334
2010-04-05,85014B,0,538,7,334
2010-04-12,85014B,0,538,7,334
2010-04-19,85014B,0,538,7,334
2010-04-26,85014B,0,538,7,334
2010-05-03,85014B,0,538,7,334
2010-05-10,85014B,0,538,7,334
2010-05-17,85014B,0,538,7,334
2010-05-24,85014B,0,538,7,334
2010-05-31,85014B,0,538,7,334
2010-06-07,85014B,0,538,7,334
2010-06-14,85014B,0,538,7,334
2010-06-21,85014B,0,538,7,334
2010-06-28,85014B,0,538,7,334
2010-07-05,85014B,0,538,7,334
2010-07-12,85014B,0,538,7,334
2010-07-19,85014B,0,538,7,334
2010-07-26,85014B,0,538,7,334
2010-08-02,85014B,0,538,7,334
2010-08-09,85014B,0,538,7,334
2010-08-16,85014B,0,538,7,334
2010-08-23,85014B,0,538,7,334
2010-08-30,85014B,0,538,7,334
2010-09-06,85014B,0,538,7,334
2010-09-13,85014B,0,538,7,334
2010-09-20,85014B,0,538,7,334
2010-09-27,85014B,0,538,7,334
2010-10-04,85014B,0,538,7,334
2010-10-11,85014B,0,538,7,334
2010-10-18,85014B,0,538,7,334
2010-10-25,85014B,0,538,7,334
2010-11-01,85014B,0,538,7,334
2010-11-08,85014B,0,538,7,334
2010-11-15,85014B,0,538,7,334
2010-11-22,85014B,0,538,7,334
2010-11-29,85014B,0,538,7,334
2010-12-06,85014B,0,538,7,334
2010-12-13,85014B,0,538,7,334
2010-12-20,85014B,0,538,7,334
2010-12-27,85014B,0,538,7,334
2011-01-03,85014B,0,538,7,334
2011-01-10,85014B,0,538,7,334
2011-01-17,85014B,0,538,7,334
2011-01-24,85014B,0,538,7,334
2011-01-31,85014B,0,538,7,334
2011-02-07,85014B,0,538,7,334
2011-02-14,85014B,0,538,7,334
2011-02-21,85014B,0,538,7,334
2011-02-28,85014B,0,538,7,334
2011-03-07,85014B,0,538,7,334
2011-03-14,85014B,0,538,7,334
2011-03-21,85014B,0,538,7,334
2011-03-28,85014B,0,538,7,334
2011-04-04,85014B,0,538,7,334
2011-04-11,85014B,0,538,7,334
2011-04-18,85014B,0,538,7,334
2011-04-25,85014B,0,538,7,334
2011-05-02,85014B,0,538,7,334
2011-05-09,85014B,0,538,7,334
2011-05-16,85014B,0,538,7,334
2011-05-23,85014B,0,538,7,334
2011-05-30,85014B,0,538,7,334
2011-06-06,85014B,0,538,7,334
2011-06-13,85014B,0,538,7,334
2011-06-20,85014B,0,538,7,334
2011-06-27,85014B,0,538,7,334
2011-07-04,85014B,0,538,7,334
2011-07-11,85014B,0,538,7,334
2011-07-18,85014B,0,538,7,334
2011-07-25,85014B,0,538,7,334
2011-08-01,85014B,0,538,7,334
2011-08-08,85014B,0,538,7,334
2011-08-15,85014B,0,538,7,334
2011-08-22,85014B,0,538,7,334
2011-08-29,85014B,0,538,7,334
2011-09-05,85014B,0,538,7,334
2011-09-12,85014B,0,538,7,334
2011-09-19,85014B,0,538,7,334
2011-09-26,85014B,0,538,7,334
2011-10-03,85014B,0,538,7,334
2011-10-10,85014B,0,538,7,334
2011-10-17,85014B,0,538,7,334
2011-10-24,85014B,0,538,7,334
2011-10-31,85014B,0,538,7,334
2011-11-07,85014B,0,538,7,334
2011-11-14,85014B,0,538,7,334
2011-11-21,85014B,0,538,7,334
2011-11-28,85014B,0,538,7,334
2011-12-05,85014B,0,538,7,334
2009-12-07,85014C,369,215,15,419
2009-12-14,85014C,127,444,15,419
2009-12-21,85014C,339,444,15,419
2009-12-28,85014C,568,444,15,419
2010-01-04,85014C,568,444,15,419
2010-01-11,85014C,568,444,15,419
2010-01-18,85014C,562,444,15,419
2010-01-25,85014C,546,444,15,419
2010-02-01,85014C,542,444,15,419
2010-02-08,85014C,536,444,15,419
2010-02-15,85014C,536,444,15,419
2010-02-22,85014C,530,444,15,419
2010-03-01,85014C,524,444,15,419
2010-03-08,85014C,512,444,15,419
2010-03-15,85014C,511,444,15,419
2010-03-22,85014C,505,444,15,419
2010-03-29,85014C,503,444,15,419
2010-04-05,85014C,503,444,15,419
2010-04-12,85014C,503,444,15,419
2010-04-19,85014C,500,444,15,419
2010-04-26,85014C,497,444,15,419
2010-05-03,85014C,496,444,15,419
2010-05-10,85014C,495,444,15,419
2010-05-17,85014C,494,444,15,419
2010-05-24,85014C,490,444,15,419
2010-05-31,85014C,490,444,15,419
2010-06-07,85014C,487,444,15,419
2009-12-07,85014D,1111,594,11,1151
2009-12-14,85014D,1000,1285,11,1151
2009-12-21,85014D,987,1285,11,1151
2009-12-28,85014D,1676,1285,11,1151
2010-01-04,85014D,1676,1285,11,1151
2010-01-11,85014D,1228,1285,11,1151
2010-01-18,85014D,1204,1285,11,1151
2010-01-25,85014D,1182,1285,11,1151
2010-02-01,85014D,1164,1285,11,1151
2010-02-08,85014D,1161,1285,11,1151
2010-02-15,85014D,1155,1285,11,1151
2010-02-22,85014D,1147,1285,11,1151
2010-03-01,85014D,1093,1285,11,1151
2010-03-08,85014D,1078,1285,11,1151
2010-03-15,85014D,1078,1285,11,1151
2010-03-22,85014D,1078,1285,11,1151
2010-03-29,85014D,1077,1285,11,1151
2009-12-07,85015,560,0,13,364
2009-12-14,85015,550,0,13,364
2009-12-21,85015,539,0,13,364
2009-12-28,85015,539,0,13,364
2010-01-04,85015,539,0,13,364
2010-01-11,85015,531,0,13,364
2010-01-18,85015,521,0,13,364
2010-01-25,85015,511,0,13,364
2010-02-01,85015,208,350,13,364
2010-02-08,85015,194,350,13,364
2010-02-15,85015,535,350,13,364
2010-02-22,85015,533,350,13,364
2010-03-01,85015,528,350,13,364
2010-03-08,85015,525,350,13,364
2010-03-15,85015,516,350,13,364
2010-03-22,85015,500,350,13,364
2010-03-29,85015,492,350,13,364
2010-04-05,85015,485,350,13,364
2010-04-12,85015,476,350,13,364
2010-04-19,85015,466,350,13,364
2010-04-26,85015,463,350,13,364
2010-05-03,85015,461,350,13,364
2010-05-10,85015,460,350,13,364
2010-05-17,85015,454,350,13,364
2010-05-24,85015,454,350,13,364
2010-05-31,85015,309,350,13,364
2010-06-07,85015,306,350,13,364
2010-06-14,85015,306,350,13,364
2010-06-21,85015,304,350,13,364
2010-06-28,85015,303,350,13,364
2010-07-05,85015,285,350,13,364
2010-07-12,85015,284,350,13,364
2010-07-19,85015,278,350,13,364
2010-07-26,85015,278,350,13,364
2010-08-02,85015,278,350,13,364
2010-08-09,85015,269,350,13,364
2010-08-16,85015,261,350,13,364
2010-08-23,85015,238,350,13,364
2010-08-30,85015,233,350,13,364
2010-09-06,85015,233,350,13,364
2010-09-13,85015,232,350,13,364
2010-09-20,85015,225,350,13,364
2010-09-27,85015,225,350,13,364
2010-10-04,85015,225,350,13,364
2010-10-11,85015,224,350,13,364
2010-10-18,85015,224,350,13,364
2010-10-25,85015,218,350,13,364
2010-11-01,85015,218,350,13,364
2010-11-08,85015,218,350,13,364
2010-11-15,85015,199,350,13,364
2010-11-22,85015,193,350,13,364
2010-11-29,85015,193,350,13,364
2010-12-06,85015,182,350,13,364
2010-12-13,85015,34,350,13,364
2010-12-20,85015,32,350,13,364
2010-12-27,85015,32,350,13,364
2011-01-03,85015,32,350,13,364
2011-01-10,85015,26,350,13,364
2011-01-17,85015,20,350,13,364
2011-01-24,85015,8,557,13,364
2011-01-31,85015,214,557,13,364
2011-02-07,85015,196,557,13,364
2011-02-14,85015,195,557,13,364
2011-02-21,85015,188,557,13,364
2011-02-28,85015,188,557,13,364
2011-03-07,85015,169,557,13,364
2011-03-14,85015,162,557,13,364
2011-03-21,85015,155,557,13,364
2011-03-28,85015,155,557,13,364
2011-04-04,85015,147,557,13,364
2011-04-11,85015,140,557,13,364
2011-04-18,85015,140,557,13,364
2011-04-25,85015,86,557,13,364
2011-05-02,85015,85,557,13,364
2011-05-09,85015,68,557,13,364
2011-05-16,85015,68,557,13,364
2011-05-23,85015,14,557,13,364
2011-05-30,85015,0,557,13,364
2011-06-06,85015,0,557,13,364
2011-06-13,85015,0,557,13,364
2011-06-20,85015,0,557,13,364
2011-06-27,85015,0,557,13,364
2011-07-04,85015,0,557,13,364
2011-07-11,85015,0,557,13,364
2011-07-18,85015,0,557,13,364
2011-07-25,85015,0,557,13,364
2011-08-01,85015,0,557,13,364
2011-08-08,85015,0,557,13,364
2011-08-15,85015,0,557,13,364
2011-08-22,85015,0,557,13,364
2011-08-29,85015,0,557,13,364
2011-09-05,85015,0,557,13,364
2011-09-12,85015,0,557,13,364
2011-09-19,85015,0,557,13,364
2011-09-26,85015,0,557,13,364
2011-10-03,85015,0,557,13,364
2011-10-10,85015,0,557,13,364
2011-10-17,85015,0,557,13,364
2011-10-24,85015,0,557,13,364
2011-10-31,85015,0,557,13,364
2011-11-07,85015,0,557,13,364
2011-11-14,85015,0,557,13,364
2011-11-21,85015,0,557,13,364
2011-11-28,85015,0,557,13,364
2011-12-05,85015,0,557,13,364
2009-12-07,85016,463,0,9,297
2009-12-14,85016,427,0,9,297
2009-12-21,85016,413,0,9,297
2009-12-28,85016,410,0,9,297
2010-01-04,85016,410,0,9,297
2010-01-11,85016,408,0,9,297
2010-01-18,85016,403,0,9,297
2010-01-25,85016,383,0,9,297
2010-02-01,85016,89,383,9,297
2010-02-08,85016,461,383,9,297
2010-02-15,85016,455,383,9,297
2010-02-22,85016,454,383,9,297
2010-03-01,85016,441,383,9,297
2010-03-08,85016,435,383,9,297
2010-03-15,85016,431,383,9,297
2010-03-22,85016,426,383,9,297
2010-03-29,85016,417,383,9,297
2010-04-05,85016,408,383,9,297
2010-04-12,85016,405,383,9,297
2010-04-19,85016,399,383,9,297
2010-04-26,85016,396,383,9,297
2010-05-03,85016,394,383,9,297
2010-05-10,85016,382,383,9,297
2010-05-17,85016,376,383,9,297
2010-05-24,85016,376,383,9,297
2010-05-31,85016,364,383,9,297
2010-06-07,85016,220,383,9,297
2010-06-14,85016,199,383,9,297
2010-06-21,85016,192,383,9,297
2010-06-28,85016,192,383,9,297
2010-07-05,85016,168,383,9,297
2010-07-12,85016,168,383,9,297
2010-07-19,85016,17,383,9,297
2010-07-26,85016,16,383,9,297
2010-08-02,85016,11,383,9,297
2010-08-09,85016,0,383,9,297
2010-08-16,85016,0,383,9,297
2010-08-23,85016,0,383,9,297
2010-08-30,85016,0,383,9,297
2010-09-06,85016,0,383,9,297
2010-09-13,85016,0,383,9,297
2010-09-20,85016,0,383,9,297
2010-09-27,85016,0,383,9,297
2010-10-04,85016,0,383,9,297
2010-10-11,85016,0,383,9,297
2010-10-18,85016,0,383,9,297
2010-10-25,85016,0,383,9,297
2010-11-01,85016,0,383,9,297
2010-11-08,85016,0,383,9,297
2010-11-15,85016,0,383,9,297
2010-11-22,85016,0,383,9,297
2010-11-29,85016,0,383,9,297
2010-12-06,85016,0,383,9,297
2010-12-13,85016,0,383,9,297
2010-12-20,85016,0,383,9,297
2010-12-27,85016,0,383,9,297
2011-01-03,85016,0,383,9,297
2011-01-10,85016,0,383,9,297
2011-01-17,85016,0,383,9,297
2011-01-24,85016,0,383,9,297
2011-01-31,85016,0,383,9,297
2011-02-07,85016,0,383,9,297
2011-02-14,85016,0,383,9,297
2011-02-21,85016,0,383,9,297
2011-02-28,85016,0,383,9,297
2011-03-07,85016,0,383,9,297
2011-03-14,85016,0,383,9,297
2011-03-21,85016,0,383,9,297
2011-03-28,85016,0,383,9,297
2011-04-04,85016,0,383,9,297
2011-04-11,85016,0,383,9,297
2011-04-18,85016,0,383,9,297
2011-04-25,85016,0,383,9,297
2011-05-02,85016,0,383,9,297
2011-05-09,85016,0,383,9,297
2011-05-16,85016,0,383,9,297
2011-05-23,85016,0,383,9,297
2011-05-30,85016,0,383,9,297
2009-12-07,85017A,314,0,10,247
2009-12-14,85017A,298,0,10,247
2009-12-21,85017A,268,0,10,247
2009-12-28,85017A,266,0,10,247
2010-01-04,85017A,266,0,10,247
2010-01-11,85017A,241,136,10,247
2010-01-18,85017A,318,136,10,247
2010-01-25,85017A,302,136,10,247
2010-02-01,85017A,146,136,10,247
2010-02-08,85017A,106,271,10,247
2010-02-15,85017A,232,271,10,247
2010-02-22,85017A,215,271,10,247
2010-03-01,85017A,194,271,10,247
2010-03-08,85017A,136,271,10,247
2010-03-15,85017A,114,271,10,247
2010-03-22,85017A,112,271,10,247
2010-03-29,85017A,99,271,10,247
2010-04-05,85017A,93,271,10,247
2010-04-12,85017A,84,271,10,247
2010-04-19,85017A,80,271,10,247
2010-04-26,85017A,62,271,10,247
2010-05-03,85017A,62,271,10,247
2010-05-10,85017A,53,271,10,247
2010-05-17,85017A,50,271,10,247
2010-05-24,85017A,37,271,10,247
2010-05-31,85017A,31,271,10,247
2010-06-07,85017A,14,271,10,247
2010-06-14,85017A,10,271,10,247
2010-06-21,85017A,0,271,10,247
2010-06-28,85017A,0,271,10,247
2010-07-05,85017A,0,271,10,247
2010-07-12,85017A,0,271,10,247
2010-07-19,85017A,0,271,10,247
2010-07-26,85017A,0,271,10,247
2010-08-02,85017A,0,271,10,247
2010-08-09,85017A,0,271,10,247
2010-08-16,85017A,0,271,10,247
2010-08-23,85017A,0,271,10,247
2010-08-30,85017A,0,271,10,247
2010-09-06,85017A,0,271,10,247
2010-09-13,85017A,0,271,10,247
2010-09-20,85017A,0,271,10,247
2010-09-27,85017A,0,271,10,247
2010-10-04,85017A,0,271,10,247
2010-10-11,85017A,0,271,10,247
2010-10-18,85017A,0,271,10,247
2010-10-25,85017A,0,271,10,247
2010-11-01,85017A,0,271,10,247
2010-11-08,85017A,0,271,10,247
2010-11-15,85017A,0,271,10,247
2010-11-22,85017A,0,271,10,247
2010-11-29,85017A,0,271,10,247
2010-12-06,85017A,0,271,10,247
2010-12-13,85017A,0,271,10,247
2010-12-20,85017A,0,271,10,247
2010-12-27,85017A,0,271,10,247
2011-01-03,85017A,0,271,10,247
2011-01-10,85017A,0,271,10,247
2011-01-17,85017A,0,271,10,247
2011-01-24,85017A,0,271,10,247
2011-01-31,85017A,0,271,10,247
2011-02-07,85017A,0,271,10,247
2011-02-14,85017A,0,271,10,247
2011-02-21,85017A,0,271,10,247
2011-02-28,85017A,0,271,10,247
2011-03-07,85017A,0,271,10,247
2011-03-14,85017A,0,271,10,247
2011-03-21,85017A,0,271,10,247
2011-03-28,85017A,0,271,10,247
2009-12-07,85017B,344,0,13,264
2009-12-14,85017B,327,0,13,264
2009-12-21,85017B,320,0,13,264
2009-12-28,85017B,319,0,13,264
2010-01-04,85017B,319,0,13,264
2010-01-11,85017B,318,0,13,264
2010-01-18,85017B,285,0,13,264
2010-01-25,85017B,282,0,13,264
2010-02-01,85017B,134,263,13,264
2010-02-08,85017B,98,263,13,264
2010-02-15,85017B,352,263,13,264
2010-02-22,85017B,334,263,13,264
2010-03-01,85017B,323,263,13,264
2010-03-08,85017B,302,263,13,264
2010-03-15,85017B,283,263,13,264
2010-03-22,85017B,280,263,13,264
2010-03-29,85017B,268,263,13,264
2010-04-05,85017B,258,263,13,264
2010-04-12,85017B,250,263,13,264
2010-04-19,85017B,248,263,13,264
2010-04-26,85017B,246,263,13,264
2010-05-03,85017B,198,263,13,264
2010-05-10,85017B,186,263,13,264
2010-05-17,85017B,180,263,13,264
2010-05-24,85017B,179,263,13,264
2010-05-31,85017B,150,263,13,264
2010-06-07,85017B,137,263,13,264
2010-06-14,85017B,133,263,13,264
2010-06-21,85017B,0,397,13,264
2010-06-28,85017B,0,397,13,264
2010-07-05,85017B,110,397,13,264
2010-07-12,85017B,109,397,13,264
2010-07-19,85017B,105,397,13,264
2010-07-26,85017B,104,397,13,264
2010-08-02,85017B,104,397,13,264
2010-08-09,85017B,92,397,13,264
2010-08-16,85017B,52,397,13,264
2010-08-23,85017B,40,397,13,264
2010-08-30,85017B,28,397,13,264
2010-09-06,85017B,24,397,13,264
2010-09-13,85017B,10,397,13,264
2010-09-20,85017B,0,397,13,264
2010-09-27,85017B,0,397,13,264
2010-10-04,85017B,0,397,13,264
2010-10-11,85017B,0,397,13,264
2010-10-18,85017B,0,397,13,264
2010-10-25,85017B,0,397,13,264
2010-11-01,85017B,0,397,13,264
2010-11-08,85017B,0,397,13,264
2010-11-15,85017B,0,397,13,264
2010-11-22,85017B,0,397,13,264
2010-11-29,85017B,0,397,13,264
2010-12-06,85017B,0,397,13,264
2010-12-13,85017B,0,397,13,264
2010-12-20,85017B,0,397,13,264
2010-12-27,85017B,0,397,13,264
2011-01-03,85017B,0,397,13,264
2011-01-10,85017B,0,397,13,264
2011-01-17,85017B,0,397,13,264
2011-01-24,85017B,0,397,13,264
2011-01-31,85017B,0,397,13,264
2011-02-07,85017B,0,397,13,264
2011-02-14,85017B,0,397,13,264
2011-02-21,85017B,0,397,13,264
2011-02-28,85017B,0,397,13,264
2011-03-07,85017B,0,397,13,264
2011-03-14,85017B,0,397,13,264
2011-03-21,85017B,0,397,13,264
2011-03-28,85017B,0,397,13,264
2011-04-04,85017B,0,397,13,264
2011-04-11,85017B,0,397,13,264
2011-04-18,85017B,0,397,13,264
2011-04-25,85017B,0,397,13,264
2011-05-02,85017B,0,397,13,264
2011-05-09,85017B,0,397,13,264
2011-05-16,85017B,0,397,13,264
2011-05-23,85017B,0,397,13,264
2011-05-30,85017B,0,397,13,264
2011-06-06,85017B,0,397,13,264
2011-06-13,85017B,0,397,13,264
2011-06-20,85017B,0,397,13,264
2011-06-27,85017B,0,397,13,264
2011-07-04,85017B,0,397,13,264
2011-07-11,85017B,0,397,13,264
2011-07-18,85017B,0,397,13,264
2011-07-25,85017B,0,397,13,264
2011-08-01,85017B,0,397,13,264
2011-08-08,85017B,0,397,13,264
2011-08-15,85017B,0,397,13,264
2011-08-22,85017B,0,397,13,264
2011-08-29,85017B,0,397,13,264
2011-09-05,85017B,0,397,13,264
2011-09-12,85017B,0,397,13,264
2011-09-19,85017B,0,397,13,264
2011-09-26,85017B,0,397,13,264
2011-10-03,85017B,0,397,13,264
2011-10-10,85017B,0,397,13,264
2011-10-17,85017B,0,397,13,264
2011-10-24,85017B,0,397,13,264
2011-10-31,85017B,0,397,13,264
2011-11-07,85017B,0,397,13,264
2009-12-07,85017C,535,0,17,427
2009-12-14,85017C,506,0,17,427
2009-12-21,85017C,499,0,17,427
2009-12-28,85017C,496,0,17,427
2010-01-04,85017C,496,0,17,427
2010-01-11,85017C,494,0,17,427
2010-01-18,85017C,462,0,17,427
2010-01-25,85017C,461,0,17,427
2010-02-01,85017C,461,0,17,427
2010-02-08,85017C,422,168,17,427
2010-02-15,85017C,416,168,17,427
2010-02-22,85017C,574,168,17,427
2010-03-01,85017C,572,168,17,427
2010-03-08,85017C,557,168,17,427
2010-03-15,85017C,553,168,17,427
2010-03-22,85017C,553,168,17,427
2010-03-29,85017C,541,168,17,427
2010-04-05,85017C,537,168,17,427
2010-04-12,85017C,536,168,17,427
2010-04-19,85017C,514,168,17,427
2010-04-26,85017C,512,168,17,427
2010-05-03,85017C,451,168,17,427
2010-05-10,85017C,441,168,17,427
2010-05-17,85017C,435,168,17,427
2010-05-24,85017C,433,168,17,427
2010-05-31,85017C,419,168,17,427
2010-06-07,85017C,417,168,17,427
2010-06-14,85017C,414,168,17,427
2010-06-21,85017C,88,503,17,427
2010-06-28,85017C,64,503,17,427
2010-07-05,85017C,4,503,17,427
2010-07-12,85017C,338,503,17,427
2010-07-19,85017C,334,503,17,427
2010-07-26,85017C,334,503,17,427
2010-08-02,85017C,333,503,17,427
2010-08-09,85017C,320,503,17,427
2010-08-16,85017C,270,503,17,427
2010-08-23,85017C,265,503,17,427
2010-08-30,85017C,253,503,17,427
2010-09-06,85017C,251,503,17,427
2010-09-13,85017C,237,503,17,427
2010-09-20,85017C,222,503,17,427
2010-09-27,85017C,78,503,17,427
2010-10-04,85017C,78,503,17,427
2010-10-11,85017C,78,503,17,427
2010-10-18,85017C,78,503,17,427
2010-10-25,85017C,78,503,17,427
2010-11-01,85017C,75,503,17,427
2010-11-08,85017C,66,503,17,427
2010-11-15,85017C,66,503,17,427
2010-11-22,85017C,66,503,17,427
2010-11-29,85017C,56,503,17,427
2010-12-06,85017C,51,503,17,427
2010-12-13,85017C,51,503,17,427
2010-12-20,85017C,51,503,17,427
2010-12-27,85017C,51,503,17,427
2011-01-03,85017C,51,503,17,427
2011-01-10,85017C,51,503,17,427
2011-01-17,85017C,51,503,17,427
2011-01-24,85017C,51,503,17,427
2011-01-31,85017C,51,503,17,427
2011-02-07,85017C,51,503,17,427
2011-02-14,85017C,46,503,17,427
2011-02-21,85017C,46,503,17,427
2011-02-28,85017C,45,503,17,427
2011-03-07,85017C,43,503,17,427
2011-03-14,85017C,43,503,17,427
2011-03-21,85017C,43,503,17,427
2011-03-28,85017C,43,503,17,427
2011-04-04,85017C,43,503,17,427
2011-04-11,85017C,43,503,17,427
2011-04-18,85017C,41,503,17,427
2011-04-25,85017C,21,503,17,427
2011-05-02,85017C,21,503,17,427
2011-05-09,85017C,13,503,17,427
2009-12-21,85018A,46,0,13,26
2009-12-28,85018A,46,0,13,26
2010-01-04,85018A,46,0,13,26
2010-01-11,85018A,46,0,13,26
2010-01-18,85018A,43,0,13,26
2010-01-25,85018A,43,0,13,26
2010-02-01,85018A,43,0,13,26
2010-02-08,85018A,43,0,13,26
2010-02-15,85018A,43,0,13,26
2010-02-22,85018A,43,0,13,26
2010-03-01,85018A,43,0,13,26
2010-03-08,85018A,43,0,13,26
2010-03-15,85018A,43,0,13,26
2010-03-22,85018A,39,0,13,26
2010-03-29,85018A,39,0,13,26
2010-04-05,85018A,38,0,13,26
2010-04-12,85018A,38,0,13,26
2010-04-19,85018A,38,0,13,26
2010-04-26,85018A,38,0,13,26
2010-05-03,85018A,38,0,13,26
2010-05-10,85018A,38,0,13,26
2010-05-17,85018A,38,0,13,26
2010-05-24,85018A,38,0,13,26
2010-05-31,85018A,38,0,13,26
2010-06-07,85018A,36,0,13,26
2010-06-14,85018A,36,0,13,26
2010-06-21,85018A,36,0,13,26
2010-06-28,85018A,35,0,13,26
2010-07-05,85018A,35,0,13,26
2010-07-12,85018A,35,0,13,26
2010-07-19,85018A,35,0,13,26
2010-07-26,85018A,35,0,13,26
2010-08-02,85018A,33,0,13,26
2010-08-09,85018A,33,0,13,26
2009-12-21,85018B,53,0,15,33
2009-12-28,85018B,53,0,15,33
2010-01-04,85018B,53,0,15,33
2010-01-11,85018B,53,0,15,33
2010-01-18,85018B,53,0,15,33
2010-01-25,85018B,53,0,15,33
2010-02-01,85018B,53,0,15,33
2010-02-08,85018B,53,0,15,33
2010-02-15,85018B,53,0,15,33
2010-02-22,85018B,53,0,15,33
2010-03-01,85018B,53,0,15,33
2010-03-08,85018B,53,0,15,33
2010-03-15,85018B,53,0,15,33
2010-03-22,85018B,53,0,15,33
2010-03-29,85018B,53,0,15,33
2010-04-05,85018B,53,0,15,33
2010-04-12,85018B,52,0,15,33
2010-04-19,85018B,52,0,15,33
2010-04-26,85018B,52,0,15,33
2010-05-03,85018B,52,0,15,33
2010-05-10,85018B,52,0,15,33
2010-05-17,85018B,52,0,15,33
2010-05-24,85018B,52,0,15,33
2010-05-31,85018B,52,0,15,33
2010-06-07,85018B,51,0,15,33
2010-06-14,85018B,51,0,15,33
2010-06-21,85018B,51,0,15,33
2010-06-28,85018B,49,0,15,33
2010-07-05,85018B,49,0,15,33
2010-07-12,85018B,49,0,15,33
2010-07-19,85018B,49,0,15,33
2010-07-26,85018B,49,0,15,33
2010-08-02,85018B,49,0,15,33
2010-08-09,85018B,48,0,15,33
2010-08-16,85018B,47,0,15,33
2010-08-23,85018B,47,0,15,33
2010-08-30,85018B,47,0,15,33
2010-09-06,85018B,47,0,15,33
2010-09-13,85018B,47,0,15,33
2010-09-20,85018B,47,0,15,33
2010-09-27,85018B,47,0,15,33
2010-10-04,85018B,46,0,15,33
2010-10-11,85018B,46,0,15,33
2010-10-18,85018B,40,0,15,33
2010-10-25,85018B,40,0,15,33
2010-11-01,85018B,40,0,15,33
2009-12-14,85018C,309,0,14,213
2009-12-21,85018C,308,0,14,213
2009-12-28,85018C,308,0,14,213
2010-01-04,85018C,308,0,14,213
2010-01-11,85018C,308,0,14,213
2010-01-18,85018C,308,0,14,213
2010-01-25,85018C,308,0,14,213
2010-02-01,85018C,308,0,14,213
2010-02-08,85018C,308,0,14,213
